URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,score_diff,take_foul,SecsLeft
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,32,PHO,Turnover by E. Bledsoe (bad pass; steal by E. Gordon),109,NOP,,112,,,,,,,,,,,,,,,,,,,,E. Bledsoe - bledser01,bad pass,steal,E. Gordon - gordoer01,,,,3,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,31,PHO,,109,NOP,Personal block foul by B. Knight (drawn by E. Gordon),112,,,,,,,personal block,B. Knight - knighbr03,E. Gordon - gordoer01,,,,,,,,,,,,,,,,,,3,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,31,PHO,,109,NOP,L. Babbitt enters the game for A. Gee,112,,,,,,,,,,,,,,,,,,L. Babbitt - babbilu01,A. Gee - geeal01,,,,,,,,3,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,30,PHO,,109,NOP,Personal take foul by E. Bledsoe (drawn by I. Smith),112,,,,,,,personal take,E. Bledsoe - bledser01,I. Smith - smithis01,,,,,,,,,,,,,,,,,,3,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,30,PHO,,109,NOP,I. Smith makes free throw 1 of 2,113,,,,,,,,,,,,,,,I. Smith - smithis01,make,1 of 2,,,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,30,PHO,,109,NOP,I. Smith makes free throw 2 of 2,114,,,,,,,,,,,,,,,I. Smith - smithis01,make,2 of 2,,,,,,,,,,5,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,30,PHO,Phoenix full timeout,109,NOP,,114,,,,,,,,,,,,,,PHO,,,,,,,,,,,,,5,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,30,PHO,,109,NOP,A. Gee enters the game for L. Babbitt,114,,,,,,,,,,,,,,,,,,A. Gee - geeal01,L. Babbitt - babbilu01,,,,,,,,5,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,27,PHO,P. Tucker makes 3-pt jump shot from 24 ft (assist by M. Teletovi),112,NOP,,114,P. Tucker - tuckepj01,3-pt jump shot,make,24.0,M. Teletović - teletmi01,,,,,,,,,,,,,,,,,,,,,,2,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,26,PHO,,112,NOP,Personal foul by E. Bledsoe (drawn by E. Gordon),114,,,,,,,personal,E. Bledsoe - bledser01,E. Gordon - gordoer01,,,,,,,,,,,,,,,,,,2,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,26,PHO,,112,NOP,E. Gordon makes free throw 1 of 2,115,,,,,,,,,,,,,,,E. Gordon - gordoer01,make,1 of 2,,,,,,,,,,3,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,26,PHO,,112,NOP,E. Gordon makes free throw 2 of 2,116,,,,,,,,,,,,,,,E. Gordon - gordoer01,make,2 of 2,,,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,26,PHO,Phoenix full timeout,112,NOP,,116,,,,,,,,,,,,,,PHO,,,,,,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,23,PHO,M. Teletovi misses 3-pt jump shot from 22 ft (block by A. Davis),112,NOP,,116,M. Teletović - teletmi01,3-pt jump shot,miss,22.0,,A. Davis - davisan02,,,,,,,,,,,,,,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,22,PHO,,112,NOP,Defensive rebound by I. Smith,116,,,,,,,,,,I. Smith - smithis01,defensive,,,,,,,,,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,22,PHO,,112,NOP,Personal take foul by M. Morris (drawn by R. Anderson),116,,,,,,,personal take,M. Morris - morrima02,R. Anderson - anderry01,,,,,,,,,,,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,22,PHO,,112,NOP,R. Anderson makes free throw 1 of 2,117,,,,,,,,,,,,,,,R. Anderson - anderry01,make,1 of 2,,,,,,,,,,5,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,22,PHO,,112,NOP,R. Anderson makes free throw 2 of 2,118,,,,,,,,,,,,,,,R. Anderson - anderry01,make,2 of 2,,,,,,,,,,6,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,16,PHO,B. Knight makes 2-pt layup from 1 ft,114,NOP,,118,B. Knight - knighbr03,2-pt layup,make,1.0,,,,,,,,,,,,,,,,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,16,PHO,,114,NOP,New Orleans full timeout,118,,,,,,,,,,,,,,NOP,,,,,,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,16,PHO,,114,NOP,L. Babbitt enters the game for A. Gee,118,,,,,,,,,,,,,,,,,,L. Babbitt - babbilu01,A. Gee - geeal01,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,16,PHO,T. Chandler enters the game for M. Morris,114,NOP,,118,,,,,,,,,,,,,,,,,,T. Chandler - chandty01,M. Morris - morrima02,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,16,PHO,R. Price enters the game for E. Bledsoe,114,NOP,,118,,,,,,,,,,,,,,,,,,R. Price - pricero01,E. Bledsoe - bledser01,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,16,PHO,,114,NOP,Personal foul by P. Tucker (drawn by R. Anderson),118,,,,,,,personal,P. Tucker - tuckepj01,R. Anderson - anderry01,,,,,,,,,,,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,16,PHO,,114,NOP,R. Anderson makes free throw 1 of 2,119,,,,,,,,,,,,,,,R. Anderson - anderry01,make,1 of 2,,,,,,,,,,5,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,16,PHO,E. Bledsoe enters the game for R. Price,114,NOP,,119,,,,,,,,,,,,,,,,,,E. Bledsoe - bledser01,R. Price - pricero01,,,,,,,,5,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,16,PHO,M. Morris enters the game for T. Chandler,114,NOP,,119,,,,,,,,,,,,,,,,,,M. Morris - morrima02,T. Chandler - chandty01,,,,,,,,5,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,16,PHO,,114,NOP,A. Gee enters the game for L. Babbitt,119,,,,,,,,,,,,,,,,,,A. Gee - geeal01,L. Babbitt - babbilu01,,,,,,,,5,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,16,PHO,,114,NOP,R. Anderson makes free throw 2 of 2,120,,,,,,,,,,,,,,,R. Anderson - anderry01,make,2 of 2,,,,,,,,,,6,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,12,PHO,B. Knight makes 2-pt jump shot from 12 ft,116,NOP,,120,B. Knight - knighbr03,2-pt jump shot,make,12.0,,,,,,,,,,,,,,,,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,10,PHO,,116,NOP,Personal take foul by B. Knight (drawn by I. Smith),120,,,,,,,personal take,B. Knight - knighbr03,I. Smith - smithis01,,,,,,,,,,,,,,,,,,4,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,10,PHO,,116,NOP,I. Smith makes free throw 1 of 2,121,,,,,,,,,,,,,,,I. Smith - smithis01,make,1 of 2,,,,,,,,,,5,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,10,PHO,,116,NOP,I. Smith makes free throw 2 of 2,122,,,,,,,,,,,,,,,I. Smith - smithis01,make,2 of 2,,,,,,,,,,6,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,10,PHO,Phoenix full timeout,116,NOP,,122,,,,,,,,,,,,,,PHO,,,,,,,,,,,,,6,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,5,PHO,B. Knight misses 3-pt jump shot from 26 ft,116,NOP,,122,B. Knight - knighbr03,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,6,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,4,PHO,,116,NOP,Defensive rebound by A. Davis,122,,,,,,,,,,A. Davis - davisan02,defensive,,,,,,,,,,,,,,,,6,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,0,PHO,End of 4th quarter,116,NOP,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,6,True,30.0
/boxscores/201511220NOP.html,regular,Smoothie King Center New Orleans Louisiana,November 22 2015,6:00 PM,NOP,4,0,PHO,End of Game,116,NOP,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,6,True,30.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,29,MIA,,103,MIL,Turnover by G. Antetokounmpo (lost ball; steal by D. Wade),101,,,,,,,,,,,,,,,,,,,,G. Antetokounmpo - antetgi01,lost ball,steal,D. Wade - wadedw01,,,,2,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,29,MIA,Personal take foul by G. Antetokounmpo (drawn by D. Wade),103,MIL,,101,,,,,,,personal take,G. Antetokounmpo - antetgi01,D. Wade - wadedw01,,,,,,,,,,,,,,,,,,2,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,29,MIA,D. Wade makes free throw 1 of 2,104,MIL,,101,,,,,,,,,,,,,,,D. Wade - wadedw01,make,1 of 2,,,,,,,,,,3,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,29,MIA,D. Wade misses free throw 2 of 2,104,MIL,,101,,,,,,,,,,,,,,,D. Wade - wadedw01,miss,2 of 2,,,,,,,,,,3,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,29,MIA,,104,MIL,Defensive rebound by M. Carter-Williams,101,,,,,,,,,,M. Carter-Williams - cartemi01,defensive,,,,,,,,,,,,,,,,3,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,28,MIA,,104,MIL,Milwaukee full timeout,101,,,,,,,,,,,,,,MIL,,,,,,,,,,,,,3,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,28,MIA,,104,MIL,J. Bayless enters the game for J. Parker,101,,,,,,,,,,,,,,,,,,J. Bayless - bayleje01,J. Parker - parkeja01,,,,,,,,3,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,16,MIA,,104,MIL,K. Middleton misses 3-pt jump shot from 27 ft,101,K. Middleton - middlkh01,3-pt jump shot,miss,27.0,,,,,,,,,,,,,,,,,,,,,,,3,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,15,MIA,Defensive rebound by D. Wade,104,MIL,,101,,,,,,,,,,D. Wade - wadedw01,defensive,,,,,,,,,,,,,,,,3,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,14,MIA,Personal take foul by M. Carter-Williams (drawn by D. Wade),104,MIL,,101,,,,,,,personal take,M. Carter-Williams - cartemi01,D. Wade - wadedw01,,,,,,,,,,,,,,,,,,3,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,14,MIA,D. Wade misses free throw 1 of 2,104,MIL,,101,,,,,,,,,,,,,,,D. Wade - wadedw01,miss,1 of 2,,,,,,,,,,3,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,14,MIA,Offensive rebound by Team,104,MIL,,101,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,3,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,14,MIA,D. Wade makes free throw 2 of 2,105,MIL,,101,,,,,,,,,,,,,,,D. Wade - wadedw01,make,2 of 2,,,,,,,,,,4,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,5,MIA,,105,MIL,G. Antetokounmpo makes 2-pt dunk at rim,103,G. Antetokounmpo - antetgi01,2-pt dunk,make,0.0,,,,,,,,,,,,,,,,,,,,,,,2,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,4,MIA,Personal take foul by K. Middleton (drawn by D. Wade),105,MIL,,103,,,,,,,personal take,K. Middleton - middlkh01,D. Wade - wadedw01,,,,,,,,,,,,,,,,,,2,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,4,MIA,Miami full timeout,105,MIL,,103,,,,,,,,,,,,,,MIA,,,,,,,,,,,,,2,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,4,MIA,D. Wade makes free throw 1 of 2,106,MIL,,103,,,,,,,,,,,,,,,D. Wade - wadedw01,make,1 of 2,,,,,,,,,,3,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,4,MIA,D. Wade makes free throw 2 of 2,107,MIL,,103,,,,,,,,,,,,,,,D. Wade - wadedw01,make,2 of 2,,,,,,,,,,4,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,3,MIA,,107,MIL,Turnover by G. Antetokounmpo (bad pass),103,,,,,,,,,,,,,,,,,,,,G. Antetokounmpo - antetgi01,bad pass,,,,,,4,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,0,MIA,End of 4th quarter,107,MIL,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,4,True,29.0
/boxscores/201601290MIL.html,regular,BMO Harris Bradley Center Milwaukee Wisconsin,January 29 2016,8:00 PM,MIA,4,0,MIA,End of Game,107,MIL,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,4,True,29.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,31,PHO,T. Warren misses 2-pt jump shot from 5 ft,103,NOP,,105,T. Warren - warretj01,2-pt jump shot,miss,5.0,,,,,,,,,,,,,,,,,,,,,,,2,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,30,PHO,,103,NOP,Defensive rebound by A. Davis,105,,,,,,,,,,A. Davis - davisan02,defensive,,,,,,,,,,,,,,,,2,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,30,PHO,,103,NOP,Personal foul by P. Tucker (drawn by A. Davis),105,,,,,,,personal,P. Tucker - tuckepj01,A. Davis - davisan02,,,,,,,,,,,,,,,,,,2,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,30,PHO,,103,NOP,A. Davis makes free throw 1 of 2,106,,,,,,,,,,,,,,,A. Davis - davisan02,make,1 of 2,,,,,,,,,,3,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,30,PHO,,103,NOP,A. Davis makes free throw 2 of 2,107,,,,,,,,,,,,,,,A. Davis - davisan02,make,2 of 2,,,,,,,,,,4,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,30,PHO,Phoenix full timeout,103,NOP,,107,,,,,,,,,,,,,,PHO,,,,,,,,,,,,,4,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,30,PHO,,103,NOP,D. Cunningham enters the game for B. Hield,107,,,,,,,,,,,,,,,,,,D. Cunningham - cunnida01,B. Hield - hieldbu01,,,,,,,,4,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,27,PHO,Turnover by T. Warren (bad pass; steal by D. Cunningham),103,NOP,,107,,,,,,,,,,,,,,,,,,,,T. Warren - warretj01,bad pass,steal,D. Cunningham - cunnida01,,,,4,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,27,PHO,,103,NOP,Personal take foul by D. Booker (drawn by A. Davis),107,,,,,,,personal take,D. Booker - bookede01,A. Davis - davisan02,,,,,,,,,,,,,,,,,,4,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,27,PHO,,103,NOP,A. Davis misses free throw 1 of 2,107,,,,,,,,,,,,,,,A. Davis - davisan02,miss,1 of 2,,,,,,,,,,4,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,27,PHO,,103,NOP,Offensive rebound by Team,107,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,4,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,27,PHO,,103,NOP,A. Davis makes free throw 2 of 2,108,,,,,,,,,,,,,,,A. Davis - davisan02,make,2 of 2,,,,,,,,,,5,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,22,PHO,D. Booker misses 3-pt jump shot from 32 ft,103,NOP,,108,D. Booker - bookede01,3-pt jump shot,miss,32.0,,,,,,,,,,,,,,,,,,,,,,,5,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,21,PHO,Offensive rebound by T. Chandler,103,NOP,,108,,,,,,,,,,T. Chandler - chandty01,offensive,,,,,,,,,,,,,,,,5,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,18,PHO,E. Bledsoe misses 3-pt jump shot from 26 ft (block by J. Holiday),103,NOP,,108,E. Bledsoe - bledser01,3-pt jump shot,miss,26.0,,J. Holiday - holidjr01,,,,,,,,,,,,,,,,,,,,,5,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,18,PHO,Offensive rebound by Team,103,NOP,,108,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,5,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,15,PHO,D. Booker misses 3-pt jump shot from 26 ft,103,NOP,,108,D. Booker - bookede01,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,5,True,27.0
/boxscores/201702060NOP.html,regular,Smoothie King Center New Orleans Louisiana,February 6 2017,8:00 PM,NOP,4,14,PHO,,103,NOP,Defensive rebound by A. Davis,108,,,,,,,,,,A. Davis - davisan02,defensive,,,,,,,,,,,,,,,,5,True,27.0
