URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,score_diff,take_foul,SecsLeft
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,29,CLE,,99,PHI,J. Embiid makes free throw 1 of 2,103,,,,,,,,,,,,,,,J. Embiid - embiijo01,make,1 of 2,,,,,,,,,,4,True,29.0
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,29,CLE,,99,PHI,J. Ennis enters the game for J. Redick,103,,,,,,,,,,,,,,,,,,J. Ennis - ennisja01,J. Redick - redicjj01,,,,,,,,4,True,29.0
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,29,CLE,,99,PHI,J. Embiid makes free throw 2 of 2,104,,,,,,,,,,,,,,,J. Embiid - embiijo01,make,2 of 2,,,,,,,,,,5,True,29.0
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,23,CLE,C. Osman misses 3-pt jump shot from 25 ft,99,PHI,,104,C. Osman - osmande01,3-pt jump shot,miss,25.0,,,,,,,,,,,,,,,,,,,,,,,5,True,29.0
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,19,CLE,,99,PHI,Defensive rebound by J. Embiid,104,,,,,,,,,,J. Embiid - embiijo01,defensive,,,,,,,,,,,,,,,,5,True,29.0
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,19,CLE,,99,PHI,Personal take foul by C. Sexton (drawn by J. Embiid),104,,,,,,,personal take,C. Sexton - sextoco01,J. Embiid - embiijo01,,,,,,,,,,,,,,,,,,5,True,29.0
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,19,CLE,,99,PHI,J. Embiid makes free throw 1 of 2,105,,,,,,,,,,,,,,,J. Embiid - embiijo01,make,1 of 2,,,,,,,,,,6,True,29.0
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,19,CLE,,99,PHI,J. Embiid makes free throw 2 of 2,106,,,,,,,,,,,,,,,J. Embiid - embiijo01,make,2 of 2,,,,,,,,,,7,True,29.0
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,19,CLE,Cleveland full timeout,99,PHI,,106,,,,,,,,,,,,,,CLE,,,,,,,,,,,,,7,True,29.0
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,19,CLE,N. Stauskas enters the game for D. Nwaba,99,PHI,,106,,,,,,,,,,,,,,,,,,N. Stauskas - stausni01,D. Nwaba - nwabada01,,,,,,,,7,True,29.0
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,16,CLE,J. Clarkson misses 3-pt jump shot from 29 ft,99,PHI,,106,J. Clarkson - clarkjo01,3-pt jump shot,miss,29.0,,,,,,,,,,,,,,,,,,,,,,,7,True,29.0
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,12,CLE,,99,PHI,Defensive rebound by J. Embiid,106,,,,,,,,,,J. Embiid - embiijo01,defensive,,,,,,,,,,,,,,,,7,True,29.0
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,0,CLE,End of 4th quarter,99,PHI,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,7,True,29.0
/boxscores/201903120PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,March 12 2019,7:00 PM,PHI,4,0,CLE,End of Game,99,PHI,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,7,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,31,DAL,L. Doni misses 2-pt jump shot from 4 ft,97,MIA,,100,L. Dončić - doncilu01,2-pt jump shot,miss,4.0,,,,,,,,,,,,,,,,,,,,,,,3,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,29,DAL,,97,MIA,Defensive rebound by B. Adebayo,100,,,,,,,,,,B. Adebayo - adebaba01,defensive,,,,,,,,,,,,,,,,3,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,29,DAL,,97,MIA,Personal take foul by L. Doni (drawn by B. Adebayo),100,,,,,,,personal take,L. Dončić - doncilu01,B. Adebayo - adebaba01,,,,,,,,,,,,,,,,,,3,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,29,DAL,,97,MIA,B. Adebayo misses free throw 1 of 2,100,,,,,,,,,,,,,,,B. Adebayo - adebaba01,miss,1 of 2,,,,,,,,,,3,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,29,DAL,,97,MIA,Offensive rebound by Team,100,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,3,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,29,DAL,R. Broekhoff enters the game for J. Jackson,97,MIA,,100,,,,,,,,,,,,,,,,,,R. Broekhoff - broekry01,J. Jackson - jacksju01,,,,,,,,3,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,29,DAL,,97,MIA,B. Adebayo makes free throw 2 of 2,101,,,,,,,,,,,,,,,B. Adebayo - adebaba01,make,2 of 2,,,,,,,,,,4,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,21,DAL,Personal foul by D. Waiters (drawn by D. Powell),97,MIA,,101,,,,,,,personal,D. Waiters - waitedi01,D. Powell - poweldw01,,,,,,,,,,,,,,,,,,4,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,21,DAL,D. Powell makes free throw 1 of 2,98,MIA,,101,,,,,,,,,,,,,,,D. Powell - poweldw01,make,1 of 2,,,,,,,,,,3,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,21,DAL,T. Burke enters the game for D. Nowitzki,98,MIA,,101,,,,,,,,,,,,,,,,,,T. Burke - burketr01,D. Nowitzki - nowitdi01,,,,,,,,3,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,21,DAL,,98,MIA,G. Dragi enters the game for D. Jones,101,,,,,,,,,,,,,,,,,,G. Dragić - dragigo01,D. Jones - jonesde02,,,,,,,,3,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,21,DAL,D. Powell makes free throw 2 of 2,99,MIA,,101,,,,,,,,,,,,,,,D. Powell - poweldw01,make,2 of 2,,,,,,,,,,2,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,20,DAL,,99,MIA,Personal take foul by L. Doni (drawn by D. Wade),101,,,,,,,personal take,L. Dončić - doncilu01,D. Wade - wadedw01,,,,,,,,,,,,,,,,,,2,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,20,DAL,,99,MIA,D. Wade makes free throw 1 of 2,102,,,,,,,,,,,,,,,D. Wade - wadedw01,make,1 of 2,,,,,,,,,,3,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,20,DAL,D. Nowitzki enters the game for T. Burke,99,MIA,,102,,,,,,,,,,,,,,,,,,D. Nowitzki - nowitdi01,T. Burke - burketr01,,,,,,,,3,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,20,DAL,,99,MIA,D. Jones enters the game for G. Dragi,102,,,,,,,,,,,,,,,,,,D. Jones - jonesde02,G. Dragić - dragigo01,,,,,,,,3,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,20,DAL,,99,MIA,D. Wade makes free throw 2 of 2,103,,,,,,,,,,,,,,,D. Wade - wadedw01,make,2 of 2,,,,,,,,,,4,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,11,DAL,Turnover by R. Broekhoff (bad pass; steal by D. Wade),99,MIA,,103,,,,,,,,,,,,,,,,,,,,R. Broekhoff - broekry01,bad pass,steal,D. Wade - wadedw01,,,,4,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,7,DAL,,99,MIA,D. Wade makes 2-pt layup from 2 ft,105,D. Wade - wadedw01,2-pt layup,make,2.0,,,,,,,,,,,,,,,,,,,,,,,6,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,0,DAL,Turnover by L. Doni (bad pass; steal by D. Jones),99,MIA,,105,,,,,,,,,,,,,,,,,,,,L. Dončić - doncilu01,bad pass,steal,D. Jones - jonesde02,,,,6,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,0,DAL,End of 4th quarter,99,MIA,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,6,True,29.0
/boxscores/201903280MIA.html,regular,AmericanAirlines Arena Miami Florida,March 28 2019,7:30 PM,MIA,4,0,DAL,End of Game,99,MIA,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,6,True,29.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,29,POR,,116,SAS,D. White misses 2-pt jump shot from 14 ft,113,D. White - whitede01,2-pt jump shot,miss,14.0,,,,,,,,,,,,,,,,,,,,,,,3,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,26,POR,Defensive rebound by H. Whiteside,116,SAS,,113,,,,,,,,,,H. Whiteside - whiteha01,defensive,,,,,,,,,,,,,,,,3,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,26,POR,Personal take foul by P. Mills (drawn by D. Lillard),116,SAS,,113,,,,,,,personal take,P. Mills - millspa02,D. Lillard - lillada01,,,,,,,,,,,,,,,,,,3,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,26,POR,D. Lillard makes free throw 1 of 2,117,SAS,,113,,,,,,,,,,,,,,,D. Lillard - lillada01,make,1 of 2,,,,,,,,,,4,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,26,POR,D. Lillard makes free throw 2 of 2,118,SAS,,113,,,,,,,,,,,,,,,D. Lillard - lillada01,make,2 of 2,,,,,,,,,,5,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,26,POR,,118,SAS,San Antonio full timeout,113,,,,,,,,,,,,,,SAS,,,,,,,,,,,,,5,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,16,POR,,118,SAS,R. Gay misses 3-pt jump shot from 26 ft,113,R. Gay - gayru01,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,5,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,14,POR,Defensive rebound by R. Hood,118,SAS,,113,,,,,,,,,,R. Hood - hoodro01,defensive,,,,,,,,,,,,,,,,5,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,14,POR,Personal take foul by D. White (drawn by D. Lillard),118,SAS,,113,,,,,,,personal take,D. White - whitede01,D. Lillard - lillada01,,,,,,,,,,,,,,,,,,5,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,14,POR,Technical foul by D. DeRozan,118,SAS,,113,,,,,,,technical,D. DeRozan - derozde01,,,,,,,,,,,,,,,,,,,5,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,14,POR,D. Lillard makes technical free throw,119,SAS,,113,,,,,,,,,,,,,,,D. Lillard - lillada01,make,technical,,,,,,,,,,6,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,14,POR,D. Lillard makes free throw 1 of 2,120,SAS,,113,,,,,,,,,,,,,,,D. Lillard - lillada01,make,1 of 2,,,,,,,,,,7,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,14,POR,D. Lillard makes free throw 2 of 2,121,SAS,,113,,,,,,,,,,,,,,,D. Lillard - lillada01,make,2 of 2,,,,,,,,,,8,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,8,POR,,121,SAS,L. Aldridge makes 3-pt jump shot from 26 ft (assist by D. White),116,L. Aldridge - aldrila01,3-pt jump shot,make,26.0,D. White - whitede01,,,,,,,,,,,,,,,,,,,,,,5,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,0,POR,End of 4th quarter,121,SAS,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,5,True,26.0
/boxscores/201911160SAS.html,regular,AT&T Center San Antonio Texas,November 16 2019,8:30 PM,POR,4,0,POR,End of Game,121,SAS,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,5,True,26.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,32,PHI,,95,IND,Offensive rebound by M. Turner,96,,,,,,,,,,M. Turner - turnemy01,offensive,,,,,,,,,,,,,,,,1,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,32,PHI,,95,IND,M. Turner misses 2-pt layup from 1 ft,96,M. Turner - turnemy01,2-pt layup,miss,1.0,,,,,,,,,,,,,,,,,,,,,,,1,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,32,PHI,,95,IND,Offensive rebound by M. Brogdon,96,,,,,,,,,,M. Brogdon - brogdma01,offensive,,,,,,,,,,,,,,,,1,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,32,PHI,,95,IND,Personal foul by B. Simmons (drawn by M. Brogdon),96,,,,,,,personal,B. Simmons - simmobe01,M. Brogdon - brogdma01,,,,,,,,,,,,,,,,,,1,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,32,PHI,,95,IND,M. Brogdon misses free throw 1 of 2,96,,,,,,,,,,,,,,,M. Brogdon - brogdma01,miss,1 of 2,,,,,,,,,,1,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,32,PHI,,95,IND,Offensive rebound by Team,96,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,1,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,32,PHI,,95,IND,M. Brogdon makes free throw 2 of 2,97,,,,,,,,,,,,,,,M. Brogdon - brogdma01,make,2 of 2,,,,,,,,,,2,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,32,PHI,Philadelphia full timeout,95,IND,,97,,,,,,,,,,,,,,PHI,,,,,,,,,,,,,2,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,29,PHI,T. Harris misses 3-pt jump shot from 28 ft (block by T. Warren),95,IND,,97,T. Harris - harrito02,3-pt jump shot,miss,28.0,,T. Warren - warretj01,,,,,,,,,,,,,,,,,,,,,2,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,25,PHI,,95,IND,Defensive rebound by M. Turner,97,,,,,,,,,,M. Turner - turnemy01,defensive,,,,,,,,,,,,,,,,2,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,25,PHI,,95,IND,Personal take foul by M. Thybulle (drawn by M. Brogdon),97,,,,,,,personal take,M. Thybulle - thybuma01,M. Brogdon - brogdma01,,,,,,,,,,,,,,,,,,2,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,25,PHI,,95,IND,M. Brogdon makes free throw 1 of 2,98,,,,,,,,,,,,,,,M. Brogdon - brogdma01,make,1 of 2,,,,,,,,,,3,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,25,PHI,F. Korkmaz enters the game for M. Thybulle,95,IND,,98,,,,,,,,,,,,,,,,,,F. Korkmaz - korkmfu01,M. Thybulle - thybuma01,,,,,,,,3,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,25,PHI,,95,IND,M. Brogdon makes free throw 2 of 2,99,,,,,,,,,,,,,,,M. Brogdon - brogdma01,make,2 of 2,,,,,,,,,,4,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,15,PHI,J. Richardson misses 3-pt jump shot from 29 ft,95,IND,,99,J. Richardson - richajo01,3-pt jump shot,miss,29.0,,,,,,,,,,,,,,,,,,,,,,,4,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,12,PHI,,95,IND,Defensive rebound by D. Sabonis,99,,,,,,,,,,D. Sabonis - sabondo01,defensive,,,,,,,,,,,,,,,,4,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,11,PHI,,95,IND,Personal take foul by B. Simmons (drawn by D. Sabonis),99,,,,,,,personal take,B. Simmons - simmobe01,D. Sabonis - sabondo01,,,,,,,,,,,,,,,,,,4,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,11,PHI,,95,IND,D. Sabonis makes free throw 1 of 2,100,,,,,,,,,,,,,,,D. Sabonis - sabondo01,make,1 of 2,,,,,,,,,,5,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,11,PHI,,95,IND,D. Sabonis misses free throw 2 of 2,100,,,,,,,,,,,,,,,D. Sabonis - sabondo01,miss,2 of 2,,,,,,,,,,5,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,11,PHI,Defensive rebound by A. Horford,95,IND,,100,,,,,,,,,,A. Horford - horfoal01,defensive,,,,,,,,,,,,,,,,5,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,11,PHI,Philadelphia full timeout,95,IND,,100,,,,,,,,,,,,,,PHI,,,,,,,,,,,,,5,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,11,PHI,Turnover by  (5 sec),95,IND,,100,,,,,,,,,,,,,,,,,,,,,5 sec,,,,,,5,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,11,PHI,,95,IND,Indiana full timeout,100,,,,,,,,,,,,,,IND,,,,,,,,,,,,,5,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,11,PHI,,95,IND,A. Holiday enters the game for D. Sabonis,100,,,,,,,,,,,,,,,,,,A. Holiday - holidaa01,D. Sabonis - sabondo01,,,,,,,,5,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,9,PHI,,95,IND,Personal take foul by J. Richardson (drawn by T. Warren),100,,,,,,,personal take,J. Richardson - richajo01,T. Warren - warretj01,,,,,,,,,,,,,,,,,,5,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,9,PHI,,95,IND,T. Warren misses free throw 1 of 2,100,,,,,,,,,,,,,,,T. Warren - warretj01,miss,1 of 2,,,,,,,,,,5,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,9,PHI,,95,IND,Offensive rebound by Team,100,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,5,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,9,PHI,,95,IND,D. Sabonis enters the game for A. Holiday,100,,,,,,,,,,,,,,,,,,D. Sabonis - sabondo01,A. Holiday - holidaa01,,,,,,,,5,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,9,PHI,,95,IND,T. Warren makes free throw 2 of 2,101,,,,,,,,,,,,,,,T. Warren - warretj01,make,2 of 2,,,,,,,,,,6,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,6,PHI,Turnover by B. Simmons (lost ball; steal by M. Brogdon),95,IND,,101,,,,,,,,,,,,,,,,,,,,B. Simmons - simmobe01,lost ball,steal,M. Brogdon - brogdma01,,,,6,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,0,PHI,End of 4th quarter,95,IND,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,6,True,25.0
/boxscores/202001130IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,January 13 2020,7:00 PM,IND,4,0,PHI,End of Game,95,IND,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,6,True,25.0
